 ,Area,Mean,Min,Max,X,Y,Slice
685,0,2631,2631,2631,1086,1907,4
686,0,2626,2626,2626,1068,1374,4
687,0,2624,2624,2624,62,2051,4
688,0,2624,2624,2624,1418,253,4
689,0,2614,2614,2614,762,568,4
690,0,2612,2612,2612,998,1633,4
691,0,2610,2610,2610,642,2038,4
692,0,2610,2610,2610,1876,1561,4
693,0,2606,2606,2606,824,600,4
694,0,2598,2598,2598,1002,1603,4
695,0,2594,2594,2594,1014,1829,4
696,0,2592,2592,2592,1336,498,4
697,0,2590,2590,2590,1109,351,4
698,0,2586,2586,2586,1792,1746,4
699,0,2584,2584,2584,989,1676,4
700,0,2582,2582,2582,1528,1410,4
701,0,2580,2580,2580,1372,301,4
702,0,2574,2574,2574,1281,582,4
703,0,2574,2574,2574,639,351,4
704,0,2569,2569,2569,1974,1863,4
705,0,2567,2567,2567,1309,1646,4
706,0,2565,2565,2565,1327,955,4
707,0,2565,2565,2565,1056,16,4
708,0,2563,2563,2563,1016,1724,4
709,0,2559,2559,2559,1798,1880,4
710,0,2559,2559,2559,987,485,4
711,0,2557,2557,2557,1852,1744,4
712,0,2545,2545,2545,1055,303,4
713,0,2539,2539,2539,1896,1633,4
714,0,2539,2539,2539,1202,1610,4
715,0,2539,2539,2539,564,386,4
716,0,2535,2535,2535,1200,766,4
717,0,2533,2533,2533,1294,2046,4
718,0,2531,2531,2531,1256,787,4
719,0,2521,2521,2521,1188,2036,4
720,0,2521,2521,2521,736,62,4
721,0,2520,2520,2520,1944,1535,4
722,0,2520,2520,2520,1144,338,4
723,0,2518,2518,2518,1545,1391,4
724,0,2516,2516,2516,1115,2051,4
725,0,2516,2516,2516,1613,1719,4
726,0,2512,2512,2512,1217,408,4
727,0,2508,2508,2508,1051,1854,4
728,0,2506,2506,2506,1486,114,4
729,0,2504,2504,2504,962,1805,4
730,0,2500,2500,2500,1831,1780,4
731,0,2500,2500,2500,1258,770,4
732,0,2500,2500,2500,1256,420,4
733,0,2498,2498,2498,1776,1342,4
734,0,2498,2498,2498,1133,174,4
735,0,2496,2496,2496,1236,1963,4
736,0,2496,2496,2496,1271,761,4
737,0,2494,2494,2494,1626,1235,4
738,0,2492,2492,2492,1052,1799,4
739,0,2490,2490,2490,1672,1415,4
740,0,2488,2488,2488,430,635,4
741,0,2486,2486,2486,1342,258,4
742,0,2484,2484,2484,1788,1268,4
743,0,2484,2484,2484,1755,1178,4
744,0,2482,2482,2482,1789,1711,4
745,0,2476,2476,2476,1986,1821,4
746,0,2474,2474,2474,1610,1250,4
747,0,2465,2465,2465,1177,450,4
748,0,2463,2463,2463,1199,1954,4
749,0,2463,2463,2463,1715,1895,4
750,0,2463,2463,2463,1629,789,4
751,0,2461,2461,2461,1121,460,4
752,0,2457,2457,2457,1573,731,4
753,0,2453,2453,2453,930,2002,4
754,0,2451,2451,2451,1208,211,4
755,0,2447,2447,2447,1658,1697,4
756,0,2443,2443,2443,1732,1054,4
757,0,2423,2423,2423,1666,685,4
758,0,2423,2423,2423,1544,94,4
759,0,2417,2417,2417,1640,1346,4
760,0,2417,2417,2417,1772,1306,4
761,0,2412,2412,2412,1216,1925,4
762,0,2412,2412,2412,1724,1034,4
763,0,2410,2410,2410,1234,1893,4
764,0,2410,2410,2410,1342,543,4
765,0,2406,2406,2406,1752,1355,4
766,0,2400,2400,2400,1621,1437,4
767,0,2396,2396,2396,1698,847,4
768,0,2396,2396,2396,1199,173,4
769,0,2392,2392,2392,1767,1499,4
770,0,2388,2388,2388,1122,1994,4
771,0,2388,2388,2388,1889,1578,4
772,0,2386,2386,2386,1727,1745,4
773,0,2386,2386,2386,1720,1640,4
774,0,2384,2384,2384,1810,1827,4
775,0,2382,2382,2382,1628,1597,4
776,0,2380,2380,2380,1249,2026,4
777,0,2374,2374,2374,1642,1630,4
778,0,2360,2360,2360,1663,735,4
779,0,2357,2357,2357,1676,1694,4
780,0,2357,2357,2357,1339,335,4
781,0,2329,2329,2329,1688,1675,4
782,0,2327,2327,2327,1876,1853,4
783,0,2317,2317,2317,1010,181,4
784,0,2315,2315,2315,1843,1694,4
785,0,2296,2296,2296,1789,1908,4
786,0,2280,2280,2280,1972,1720,4
787,0,2276,2276,2276,1414,195,4
788,0,2252,2252,2252,1888,1822,4
789,0,2245,2245,2245,1062,52,4
790,0,2235,2235,2235,1161,152,4
791,0,2221,2221,2221,887,5,4
792,0,2209,2209,2209,1454,5,4
793,0,2207,2207,2207,1512,67,4
794,0,2157,2157,2157,1749,2029,4
795,0,2157,2157,2157,2012,2017,4
796,0,2157,2157,2157,1841,2023,4
797,0,2157,2157,2157,1893,1957,4
798,0,2157,2157,2157,2045,1777,4
799,0,2157,2157,2157,1558,114,4
800,0,2157,2157,2157,1483,87,4
801,0,2157,2157,2157,1402,84,4
802,0,2157,2157,2157,1487,60,4
803,0,2157,2157,2157,1473,43,4
804,0,2157,2157,2157,1224,44,4
805,0,2157,2157,2157,1122,43,4
806,0,2157,2157,2157,1522,37,4
807,0,2157,2157,2157,1279,34,4
808,0,2157,2157,2157,1345,33,4
809,0,2157,2157,2157,1262,27,4
810,0,2157,2157,2157,1329,21,4
811,0,2157,2157,2157,1495,20,4
812,0,2157,2157,2157,1377,21,4
813,0,2157,2157,2157,1545,17,4
814,0,2157,2157,2157,1231,18,4
815,0,2157,2157,2157,1164,9,4
816,0,2157,2157,2157,1246,6,4
