 ,Area,Mean,Min,Max,X,Y
1079,0,528,528,528,1335,1417
1080,0,528,528,528,1261,1104
1081,0,528,528,528,324,1017
1082,0,528,528,528,961,580
1083,0,528,528,528,1682,300
1084,0,527,527,527,1435,967
1085,0,527,527,527,1487,133
1086,0,526,526,526,739,1452
1087,0,526,526,526,789,1374
1088,0,526,526,526,238,1090
1089,0,526,526,526,1544,1085
1090,0,526,526,526,114,1004
1091,0,526,526,526,1369,924
1092,0,526,526,526,1502,775
1093,0,526,526,526,1102,557
1094,0,526,526,526,1851,228
1095,0,526,526,526,1037,112
1096,0,526,526,526,340,104
1097,0,526,526,526,770,95
1098,0,525,525,525,1470,1308
1099,0,525,525,525,879,1185
1100,0,525,525,525,944,1145
1101,0,525,525,525,1576,626
1102,0,525,525,525,884,626
1103,0,525,525,525,1489,540
1104,0,525,525,525,400,502
1105,0,524,524,524,204,1343
1106,0,524,524,524,467,1175
1107,0,524,524,524,70,953
1108,0,524,524,524,1490,802
1109,0,524,524,524,583,237
1110,0,524,524,524,736,187
1111,0,523,523,523,639,1207
1112,0,523,523,523,1186,876
1113,0,523,523,523,397,691
1114,0,523,523,523,1651,164
1115,0,522,522,522,1475,1429
1116,0,522,522,522,1461,1402
1117,0,522,522,522,667,1021
1118,0,522,522,522,797,1013
1119,0,522,522,522,1729,930
1120,0,522,522,522,855,603
1121,0,522,522,522,1291,537
1122,0,522,522,522,1455,453
1123,0,522,522,522,1239,423
1124,0,521,521,521,1866,1353
1125,0,521,521,521,896,1289
1126,0,521,521,521,1071,1268
1127,0,521,521,521,730,1179
1128,0,521,521,521,626,1004
1129,0,521,521,521,1509,779
1130,0,520,520,520,738,1423
1131,0,520,520,520,26,1297
1132,0,520,520,520,975,1290
1133,0,520,520,520,1332,985
1134,0,520,520,520,945,909
1135,0,520,520,520,1492,39
1136,0,519,519,519,1028,1004
1137,0,519,519,519,1782,740
1138,0,519,519,519,1115,640
1139,0,519,519,519,1806,496
1140,0,519,519,519,1751,94
1141,0,519,519,519,773,49
1142,0,518,518,518,1405,1294
1143,0,518,518,518,1363,1040
1144,0,518,518,518,559,1040
1145,0,518,518,518,1444,581
1146,0,518,518,518,893,210
1147,0,518,518,518,1859,158
1148,0,517,517,517,950,1276
1149,0,517,517,517,249,1211
1150,0,517,517,517,1373,679
1151,0,517,517,517,1809,660
1152,0,517,517,517,1365,650
1153,0,517,517,517,1385,610
1154,0,517,517,517,923,578
1155,0,517,517,517,1364,536
1156,0,517,517,517,1195,278
1157,0,517,517,517,1435,243
1158,0,517,517,517,455,71
1159,0,517,517,517,1474,53
1160,0,516,516,516,1584,1036
1161,0,516,516,516,1831,613
1162,0,516,516,516,698,397
1163,0,515,515,515,634,800
1164,0,515,515,515,283,604
1165,0,515,515,515,1450,73
1166,0,514,514,514,1490,1198
1167,0,514,514,514,1375,933
1168,0,514,514,514,1528,909
1169,0,514,514,514,304,893
1170,0,514,514,514,295,807
1171,0,514,514,514,1714,596
1172,0,514,514,514,31,112
1173,0,514,514,514,331,57
1174,0,513,513,513,1489,1479
