 ,Area,Mean,Min,Max,X,Y
724,0,3619,3619,3619,1908,838
725,0,3616,3616,3616,1418,1115
726,0,3597,3597,3597,1941,1328
727,0,3596,3596,3596,1545,103
728,0,3581,3581,3581,1919,1464
729,0,3581,3581,3581,1810,674
730,0,3502,3502,3502,1861,1386
731,0,3489,3489,3489,1839,326
732,0,3468,3468,3468,1887,631
733,0,3465,3465,3465,1869,1455
734,0,3462,3462,3462,1999,1387
735,0,3450,3450,3450,1869,1312
736,0,3343,3343,3343,1988,883
